ID;A_Nacimiento;Educacion;Estado Civil;Ingreso_medio;Hijos;Adolescentes;Fec_Cliente;Edad;MntVinos;MntFrutas;MntCarnes;MntPescados;MntDulces;MntPremiumProd;NumComprasPresenc;NumComprasWeb;NumComprasCatalog;NumComprasemail;NumWebVisitasMes;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Reclamos;Z_Costo_Contacto;Facturado;Z_Utilidad;Tkt_prom;Respuesta
3910;1975;Graduado;Divorciado;83829;0;0;08/10/2013;40;897;161;430;186;161;27;0;4;7;6;1;1;0;1;1;0;0;150;1862;603.6;103.44;1
5207;1963;PhD;Casado;53378;1;1;24/09/2012;41;489;6;152;8;6;132;10;9;4;6;8;0;0;0;0;0;0;0;793;237.9;21.43;0
11114;1970;Graduado;Conviviente;19656;1;0;08/02/2013;80;25;4;9;6;8;32;3;2;1;3;7;0;0;0;0;0;0;0;84;25.2;5.25;0
5429;1948;PhD;Casado;45579;0;1;20/08/2013;41;145;1;33;15;1;8;1;4;1;4;6;0;0;0;0;0;0;0;203;60.9;12.69;0
9400;1958;Postgrado;Soltero;85485;0;0;21/06/2014;36;630;26;611;44;18;54;1;6;6;6;2;0;0;0;0;0;0;0;1383;414.9;65.86;0
1740;1944;Graduado;Casado;55956;0;0;07/04/2014;29;760;38;104;50;9;38;2;7;3;4;4;0;1;0;0;0;0;50;999;314.7;49.95;1
7488;1963;Master;Soltero;64191;0;1;22/01/2013;54;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;0;0;825;247.5;30.56;0
195;1972;Graduado;Soltero;38808;1;0;26/08/2012;48;125;17;52;3;19;30;4;5;1;4;8;1;0;0;0;0;0;50;246;88.8;11.18;1
635;1966;Master;Casado;57183;1;1;19/03/2013;65;464;5;64;7;0;70;8;9;1;7;8;0;0;0;0;0;0;0;610;183;18.48;0
7527;1968;Master;Divorciado;23748;1;0;21/11/2012;28;15;6;29;12;15;8;3;2;1;3;8;0;0;0;0;0;0;0;85;25.5;5.00;0
10319;1971;Graduado;Casado;66303;0;1;26/02/2013;40;1090;12;96;16;12;60;4;3;4;11;8;0;1;0;0;0;0;50;1286;400.8;42.87;1
2296;1975;Master;Casado;37368;1;0;16/12/2013;80;5;2;11;2;2;10;1;1;0;2;6;1;0;0;0;0;0;50;32;24.6;3.20;1
10637;1964;Graduado;Casado;40800;1;2;01/01/2013;26;24;0;27;8;30;10;2;3;0;3;7;0;0;0;0;0;1;0;99;29.7;6.60;0
2931;1978;Graduado;Divorciado;71847;0;0;21/09/2012;21;737;21;106;55;63;210;0;6;7;9;3;0;0;0;1;0;0;50;1192;372.6;47.68;1
907;1975;Graduado;Casado;46149;0;1;29/11/2013;73;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;0;0;362;108.6;15.74;0
3698;1983;Graduado;Conviviente;78687;0;0;09/08/2012;76;817;185;687;145;55;241;1;4;6;8;2;0;0;1;0;0;0;50;2130;654;101.43;1
9516;1971;Postgrado;Divorciado;49118;0;0;18/08/2012;37;620;54;239;99;98;119;2;9;7;10;7;0;1;0;0;1;0;100;1229;398.7;35.11;1
679;1957;PhD;Casado;37633;1;1;20/09/2012;21;13;4;20;0;0;10;2;1;0;3;9;0;0;0;0;0;0;0;47;14.1;3.13;0
7384;1951;Master;Conviviente;39767;0;0;21/07/2013;30;113;61;204;34;26;47;2;7;1;7;8;0;0;0;0;0;0;0;485;145.5;19.40;0
5043;1951;Secundaria;Casado;26997;0;0;05/11/2012;51;10;23;78;133;49;144;2;4;2;5;7;0;0;0;0;0;0;0;437;131.1;21.85;0
5267;1970;Graduado;Divorciado;33986;1;0;14/03/2013;19;16;2;18;2;1;5;1;1;0;3;7;0;0;0;0;0;0;0;44;13.2;3.67;0
339;1972;PhD;Casado;57091;0;1;23/11/2012;57;462;0;24;6;0;4;2;9;2;5;7;0;1;0;0;0;0;50;496;163.8;19.84;1
2516;1969;Postgrado;Casado;46831;1;1;08/06/2013;41;22;2;10;6;4;34;2;1;2;2;4;0;0;0;0;0;0;0;78;23.4;7.09;0
9010;1972;Master;Casado;83151;0;0;10/02/2013;30;968;147;842;137;42;210;1;5;7;10;2;1;0;1;1;0;0;150;2346;748.8;93.84;1
378;1971;Graduado;Casado;52531;0;0;30/12/2012;63;283;112;151;51;72;125;2;7;2;10;6;0;0;0;0;0;0;0;794;238.2;29.41;0
4808;1956;Graduado;Casado;15759;0;0;05/09/2013;48;5;2;5;6;0;3;1;1;0;2;7;0;0;0;0;0;0;0;21;6.3;1.91;0
5068;1971;Graduado;Soltero;22804;1;0;31/07/2013;35;14;1;7;15;1;8;1;2;0;2;9;0;0;0;0;0;0;0;46;13.8;3.29;0
7628;1973;Postgrado;Casado;43050;1;0;18/03/2014;72;30;5;24;6;3;8;2;2;0;4;5;0;0;0;0;0;0;0;76;22.8;5.85;0
7128;1977;PhD;Soltero;42997;1;1;07/12/2013;43;15;0;5;0;1;5;1;1;0;2;7;0;0;0;0;0;0;0;26;7.8;2.36;0
2811;1963;PhD;Soltero;48918;1;1;12/04/2014;80;52;0;9;0;0;10;2;1;0;4;4;0;0;0;0;0;0;0;71;21.3;6.45;0
3551;1954;Master;Conviviente;60033;0;1;29/03/2014;76;62;1;57;19;11;48;2;2;1;5;2;0;0;0;0;0;0;0;198;59.4;16.50;0
1663;1978;PhD;Conviviente;34043;1;0;25/10/2013;76;20;2;14;3;0;10;1;2;0;2;9;0;0;0;0;0;0;0;49;14.7;3.50;0
5543;1966;Graduado;Conviviente;57811;0;1;24/06/2013;61;545;7;114;37;21;78;5;7;2;11;5;0;1;0;0;0;0;50;802;255.6;26.73;1
1577;1946;Graduado;Casado;78569;0;0;19/02/2014;71;558;79;622;207;175;95;1;4;6;4;1;0;0;1;0;0;0;50;1736;535.8;108.50;1
10641;1978;Graduado;Soltero;7500;1;1;27/12/2012;46;20;5;4;13;4;25;4;2;1;3;6;0;0;0;0;0;0;0;71;21.3;4.44;0
5336;1971;Master;Conviviente;157733;1;0;04/06/2013;22;39;1;9;2;0;8;0;1;0;1;1;0;0;0;0;0;0;0;59;17.7;19.67;0
6024;1953;Graduado;Conviviente;94384;0;0;04/03/2013;37;1111;24;790;160;45;172;0;5;8;5;2;0;1;1;1;0;0;150;2302;735.6;115.10;1
1878;1985;Postgrado;Casado;23148;0;0;18/02/2014;35;20;6;8;6;3;10;1;2;0;3;7;0;0;0;0;0;0;0;53;15.9;4.08;0
3099;1970;Graduado;Divorciado;44267;1;1;25/02/2013;45;183;5;65;3;5;49;5;5;2;4;9;0;0;0;0;0;0;0;310;93;12.40;0
6055;1979;Graduado;Casado;71626;0;0;01/11/2012;23;546;72;376;94;145;72;1;5;5;8;3;0;1;0;0;0;0;50;1305;406.5;59.32;1
5841;1966;Graduado;Conviviente;60894;0;1;28/06/2013;32;606;7;155;10;0;54;5;10;3;8;7;0;0;0;0;0;0;0;832;249.6;25.21;0
3972;1976;Graduado;Conviviente;50200;1;1;03/04/2013;47;266;6;51;8;6;64;6;7;1;5;8;0;0;0;0;0;0;0;401;120.3;14.85;0
4394;1965;PhD;Casado;81051;0;0;23/05/2014;66;1142;29;249;38;29;14;1;5;5;12;2;0;1;1;0;0;0;100;1501;480.3;60.04;1
5758;1982;Graduado;Casado;65169;0;0;14/01/2014;32;1074;0;69;0;0;46;1;10;4;13;6;1;0;1;1;1;0;200;1189;416.7;34.97;1
6658;1972;Graduado;Conviviente;59868;0;1;22/07/2013;41;771;51;154;54;10;154;7;11;2;12;6;0;0;0;0;0;0;0;1194;358.2;31.42;0
4603;1960;PhD;Casado;65695;0;1;31/01/2014;28;371;32;189;0;58;6;2;5;4;10;4;0;0;0;0;0;0;0;656;196.8;26.24;0
8427;1956;Master;Soltero;64857;0;0;23/11/2012;74;556;14;717;210;0;43;1;7;5;10;4;0;0;0;0;0;0;0;1540;462;57.04;0
10260;1965;Master;Conviviente;45143;0;1;26/08/2013;30;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;0;311;93.3;14.14;0
7143;1955;Postgrado;Conviviente;74805;0;1;06/11/2013;24;209;162;209;41;162;37;5;4;7;10;2;0;0;0;0;0;0;0;820;246;29.29;0
8789;1989;Postgrado;Casado;59060;1;0;11/01/2014;49;35;40;111;36;40;12;3;3;1;7;4;0;0;0;0;0;0;0;274;82.2;15.22;0
6197;1962;PhD;Soltero;27238;1;1;20/04/2013;70;37;0;17;0;0;3;3;3;0;3;9;0;0;0;0;0;0;0;57;17.1;3.17;0
4554;1965;Graduado;Conviviente;47009;0;1;01/10/2013;74;171;45;73;59;10;90;4;3;2;8;4;0;0;0;0;0;0;0;448;134.4;21.33;0
4937;1973;Postgrado;Casado;46094;1;1;10/06/2014;31;12;2;20;3;2;5;1;1;0;3;7;0;0;0;0;0;0;0;44;13.2;3.67;0
1920;1972;Graduado;Casado;40321;1;1;29/07/2013;60;44;4;21;6;0;27;2;3;0;3;7;0;0;0;0;0;0;0;102;30.6;6.80;0
8749;1984;Graduado;Conviviente;37235;1;0;01/02/2014;24;20;2;9;4;6;20;1;1;1;2;4;0;0;0;0;0;0;0;61;18.3;6.78;0
1650;1960;Master;Casado;81843;0;0;22/04/2013;80;779;86;537;34;69;138;1;5;9;12;3;0;0;0;0;0;0;0;1643;492.9;54.77;0
10377;1958;Master;Conviviente;46692;0;1;06/06/2013;49;170;6;97;24;12;88;3;6;1;5;6;0;0;0;0;0;0;0;397;119.1;18.90;0
9206;1968;Graduado;Conviviente;77382;0;1;07/01/2014;70;491;48;231;112;105;134;2;5;7;12;1;0;0;1;0;0;0;50;1121;351.3;41.52;1
10971;1977;Graduado;Soltero;37774;2;0;03/09/2012;75;173;8;107;7;2;176;4;7;2;3;9;1;0;0;0;0;1;50;473;156.9;18.92;1
6398;1974;Secundaria;Casado;18393;1;0;29/03/2014;50;10;10;13;16;0;4;2;3;0;3;8;0;0;0;0;0;0;0;53;15.9;3.31;0
9212;1962;Master;Casado;72828;0;1;14/02/2013;21;1205;0;235;19;14;205;6;6;3;13;7;0;0;0;0;0;0;0;1678;503.4;47.94;0
7937;1982;Graduado;Casado;24711;0;0;18/04/2014;53;10;7;25;6;3;7;1;3;0;3;7;0;0;0;0;0;0;0;58;17.4;4.14;0
839;1975;PhD;Casado;45503;1;0;25/09/2013;25;97;4;44;6;1;18;1;3;1;4;5;0;0;0;0;0;0;0;170;51;12.14;0
4246;1982;Master;Soltero;6560;0;0;12/12/2013;36;67;11;26;4;3;262;0;1;0;1;17;0;0;0;0;0;0;0;373;111.9;19.63;0
158;1945;PhD;Conviviente;71604;0;0;17/11/2013;31;345;53;528;98;75;97;1;8;3;5;4;1;0;0;0;0;0;50;1196;373.8;56.95;1
4832;1979;Graduado;Casado;27244;1;0;07/03/2014;22;15;5;17;3;24;46;2;2;2;2;7;0;0;0;0;0;0;0;110;33;7.33;0
5621;1969;Graduado;Casado;48752;1;1;12/12/2012;47;73;57;100;71;15;0;5;6;1;5;9;0;0;0;0;0;0;0;316;94.8;12.15;0
1945;1962;Graduado;Casado;71434;0;1;18/09/2013;25;711;36;217;172;96;168;3;7;4;7;4;0;1;0;1;0;0;100;1400;450;56.00;1
5147;1948;Graduado;Soltero;90842;0;0;29/07/2013;20;774;70;118;182;187;93;1;4;9;13;1;0;0;0;0;0;0;0;1424;427.2;50.86;0
2535;1978;Master;Casado;88097;1;0;18/08/2012;23;163;0;480;0;126;75;1;6;5;8;9;0;1;1;1;0;0;150;844;298.2;29.10;1
11039;1975;Graduado;Casado;51948;0;1;17/09/2013;47;82;33;54;71;30;41;2;5;2;4;5;0;0;0;0;0;0;0;311;93.3;17.28;0
9495;1982;Graduado;Conviviente;71853;0;0;08/05/2013;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;0;1149;344.7;63.83;0
9635;1983;Master;Casado;35876;0;0;20/04/2014;37;66;2;40;4;3;14;1;3;1;3;6;0;0;0;0;0;0;0;129;38.7;9.21;0
2173;1952;Graduado;Divorciada;40049;0;1;16/10/2013;71;13;6;7;0;3;3;1;1;0;3;6;0;0;0;0;0;0;0;32;9.6;2.91;0
942;1982;Graduado;Soltero;39660;1;0;08/08/2012;66;139;13;78;20;13;36;3;7;1;3;9;0;0;0;0;0;0;0;299;89.7;13.00;0
9386;1962;Graduado;Conviviente;50127;0;1;29/05/2014;52;274;0;21;4;6;15;1;5;1;6;6;0;1;0;0;0;0;50;320;111;16.84;1
5510;1977;Master;Casado;43263;0;1;21/11/2012;72;262;6;61;0;10;102;3;5;2;6;5;0;0;0;0;0;0;0;441;132.3;21.00;0
873;1949;Master;Casado;62845;1;1;01/10/2012;45;1099;0;45;0;0;34;11;3;4;10;8;0;1;0;0;0;0;50;1178;368.4;32.72;1
2253;1990;Graduado;Casado;18929;0;0;16/02/2013;68;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;0;85;25.5;7.08;0
5181;1982;Secundaria;Soltero;24367;1;0;20/03/2013;20;5;4;2;0;11;5;1;1;0;2;9;0;0;0;0;0;0;0;27;8.1;2.08;0
979;1975;Graduado;Soltero;33249;1;0;20/02/2013;34;20;10;21;19;14;42;2;2;1;3;6;0;0;0;0;0;0;0;126;37.8;9.00;0
10390;1959;Postgrado;Casado;26887;0;1;10/02/2013;65;15;7;4;3;4;6;1;1;0;3;6;0;0;0;0;0;0;0;39;11.7;3.55;0
4698;1983;PhD;Casado;50150;0;0;20/06/2013;36;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;0;410;123;19.52;0
7793;1976;Graduado;Conviviente;62061;0;1;31/08/2013;33;641;7;84;0;30;38;3;10;4;7;6;0;1;0;0;0;0;50;800;255;26.67;1
1745;1962;PhD;Divorciado;85696;0;0;03/05/2013;40;714;76;395;116;0;12;1;4;6;9;1;0;0;0;0;0;0;0;1313;393.9;62.52;0
10590;1956;PhD;Conviviente;76542;0;0;30/03/2013;28;794;73;573;0;29;14;1;4;8;10;2;0;0;0;0;0;0;0;1483;444.9;59.32;0
5080;1993;Graduado;Soltero;70515;0;0;21/10/2013;63;420;0;452;182;64;140;1;6;6;4;2;0;0;0;0;0;0;0;1258;377.4;66.21;0
8369;1987;Graduado;Conviviente;18227;1;0;08/11/2012;62;15;2;7;4;3;11;1;0;1;2;8;0;0;0;0;0;0;0;42;12.6;3.50;0
5232;1965;Graduado;Casado;69139;0;1;27/01/2014;42;86;12;75;33;15;6;1;4;1;5;4;0;0;0;0;0;0;0;227;68.1;15.13;0
2407;1982;Graduado;Casado;69109;0;0;09/11/2012;51;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;0;50;1555;481.5;64.79;1
3834;1962;Graduado;Soltero;69627;0;1;17/03/2013;35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;0;0;861;258.3;30.75;0
7912;1978;Graduado;Casado;38136;1;0;22/04/2013;50;10;15;27;0;20;33;2;3;1;2;8;1;0;0;0;0;0;50;105;46.5;6.56;1
7712;1946;PhD;Soltero;62159;0;0;28/04/2014;76;182;17;259;77;70;29;1;6;2;10;4;0;0;0;0;0;0;0;634;190.2;27.57;0
1065;1963;Graduado;Soltero;80695;0;0;29/12/2013;31;557;129;984;193;37;18;1;5;8;5;2;0;0;0;0;0;0;0;1918;575.4;91.33;0
7275;1971;Master;Soltero;33316;1;1;04/10/2013;54;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;0;131;39.3;8.19;0
1343;1968;Graduado;Conviviente;58554;1;1;26/09/2012;69;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;0;586;175.8;20.21;0
1384;1992;Secundaria;Casado;17256;1;0;23/11/2013;35;20;4;14;8;8;22;2;2;1;2;8;1;0;0;0;0;0;50;76;37.8;5.07;1
9967;1974;Graduado;Divorciado;53034;1;1;30/05/2013;47;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;0;0;447;134.1;14.90;0
6181;1950;Postgrado;Conviviente;52203;0;0;31/07/2012;72;488;21;238;56;108;28;1;8;7;11;6;0;0;0;0;0;0;0;939;281.7;28.45;0
10507;1977;Postgrado;Divorciado;59601;0;1;25/07/2013;49;691;7;69;0;7;23;4;2;2;7;8;0;1;0;0;0;0;50;797;254.1;34.65;1
2674;1958;Master;Soltero;75154;0;1;04/09/2012;69;543;10;205;160;143;82;1;6;3;6;3;0;0;0;0;0;0;0;1143;342.9;60.16;0
2698;1976;Graduado;Soltero;47025;0;1;07/11/2013;28;254;7;108;20;0;26;3;6;3;5;6;0;0;0;0;0;0;0;415;124.5;18.04;0
3231;1973;Graduado;Casado;37971;1;0;25/11/2013;77;20;4;10;2;2;7;1;1;0;3;8;0;0;0;0;0;0;0;45;13.5;3.46;0
4096;1968;Master;Divorciado;41335;1;0;26/12/2013;49;112;19;21;16;14;5;3;4;1;4;7;0;0;0;0;0;0;0;187;56.1;9.84;0
10476;1958;Graduado;Casado;67267;0;1;13/05/2014;24;134;11;59;15;2;30;1;3;2;5;2;0;0;0;0;0;0;0;251;75.3;19.31;0
5948;1975;Graduado;Soltero;57338;0;1;29/04/2014;20;143;6;52;11;8;17;2;4;1;5;5;0;0;0;0;0;0;0;237;71.1;13.94;0
9140;1960;Postgrado;Conviviente;50523;1;1;25/12/2013;56;51;4;24;15;7;8;2;2;0;4;6;0;0;0;0;0;0;0;109;32.7;7.79;0
10258;1965;Master;Soltero;35791;2;1;06/05/2013;52;27;0;5;0;0;3;2;1;0;3;8;0;0;0;0;0;0;0;35;10.5;2.50;0
5675;1960;PhD;Divorciado;50611;0;1;04/10/2012;60;459;0;24;6;0;4;6;4;5;7;6;0;1;0;0;0;0;50;493;162.9;17.61;1
4743;1969;PhD;Casado;56242;0;1;03/03/2013;41;689;8;167;11;8;88;5;8;4;11;6;0;0;0;0;0;0;0;971;291.3;28.56;0
8805;1960;Graduado;Soltero;48904;0;1;02/12/2012;22;283;10;38;0;13;27;4;7;2;4;8;0;0;0;0;0;0;0;371;111.3;14.84;0
1542;1975;Graduado;Soltero;56243;1;2;30/12/2013;21;347;0;35;4;3;7;6;4;2;8;5;0;0;0;0;0;0;0;396;118.8;15.84;0
6770;1985;Graduado;Casado;21355;1;0;20/08/2013;51;5;13;14;0;5;31;2;2;1;2;6;1;0;0;0;0;0;50;68;35.4;5.23;1
8773;1971;Master;Conviviente;57420;0;1;25/06/2013;48;280;0;18;0;0;24;3;5;1;6;7;0;1;0;0;0;0;50;322;111.6;14.64;1
10475;1970;Master;Conviviente;;0;1;01/04/2013;58;187;5;65;26;20;14;2;4;2;6;5;0;0;0;0;0;0;0;317;95.1;16.68;0
10420;1955;Master;Divorciado;46390;0;1;05/05/2014;36;95;14;64;2;9;38;1;4;2;3;7;0;0;0;0;0;0;0;222;66.6;13.06;0
7514;1956;Postgrado;Conviviente;54342;1;1;03/07/2013;31;84;10;34;11;10;28;4;3;1;4;6;0;0;0;0;0;0;0;177;53.1;9.83;0
2902;1958;Graduado;Conviviente;;1;1;03/09/2012;49;19;4;12;2;2;6;1;1;0;3;5;0;0;0;0;0;0;0;45;13.5;4.50;0
4345;1964;Postgrado;Soltero;;1;1;12/01/2014;48;15;1;9;2;0;4;1;1;0;2;7;0;0;0;0;0;0;0;31;9.3;2.82;0
793;1973;Graduado;Casado;20895;1;0;06/10/2012;26;18;3;17;3;0;4;1;2;0;3;9;0;0;0;0;0;0;0;45;13.5;3.00;0
10909;1948;Graduado;Casado;92344;0;0;15/01/2014;43;992;24;694;51;19;119;0;5;10;5;1;1;0;1;0;0;0;100;1899;599.7;90.43;1
3769;1972;PhD;Conviviente;;1;0;02/03/2014;76;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0;42;12.6;3.50;0
8702;1976;Postgrado;Conviviente;26907;1;1;20/08/2013;27;20;1;7;0;3;2;2;1;0;3;7;0;0;0;0;0;0;0;33;9.9;2.54;0
4791;1980;Graduado;Conviviente;44964;1;1;16/12/2012;42;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;0;0;41;12.3;3.15;0
2963;1979;Graduado;Conviviente;75507;0;0;02/05/2014;61;709;93;374;104;80;80;1;8;6;6;3;0;0;0;0;0;0;0;1440;432;60.00;0
8216;1972;Master;Casado;53761;1;1;11/10/2013;61;158;0;76;13;7;71;6;4;4;3;5;0;0;0;0;0;0;0;325;97.5;14.77;0
8140;1973;Graduado;Conviviente;22682;1;0;03/10/2013;65;10;14;29;4;2;36;3;2;1;4;4;0;0;0;0;0;0;0;95;28.5;6.79;0
10146;1972;PhD;Conviviente;38887;1;0;02/03/2014;21;25;1;13;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0;42;12.6;3.50;0
5289;1975;Postgrado;Soltero;41658;1;1;09/11/2012;66;5;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;0;0;69;20.7;6.90;0
2587;1972;PhD;Casado;29791;1;0;15/05/2014;63;14;0;6;0;0;0;2;2;0;3;5;0;0;0;0;0;0;0;20;6;1.67;0
4405;1956;Master;Casado;63915;0;2;30/07/2013;46;622;7;115;30;0;15;2;6;3;12;5;0;0;0;0;0;0;0;789;236.7;28.18;0
8663;1974;Graduado;Divorciado;39996;1;1;22/05/2014;80;11;0;3;0;0;10;1;1;0;2;6;0;0;0;0;0;0;0;24;7.2;2.40;0
2589;1972;Graduado;Divorciado;26759;1;0;07/02/2014;20;25;3;16;8;5;2;2;2;1;3;6;0;0;0;0;0;0;0;59;17.7;4.21;0
3421;1968;Master;Divorciado;63841;0;1;21/04/2013;79;635;15;100;20;7;131;1;9;3;9;6;0;0;0;0;0;0;0;908;272.4;32.43;0
10490;1969;PhD;Casado;51039;1;1;10/12/2012;70;100;64;79;65;0;109;2;6;2;4;7;0;0;0;0;0;0;0;417;125.1;19.86;0
4094;1961;Graduado;Casado;60544;1;1;25/08/2012;71;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;0;289;86.7;13.76;0
9958;1972;Graduado;Casado;65685;0;1;29/03/2014;76;642;14;49;0;7;57;1;9;2;9;5;0;0;0;0;0;0;0;769;230.7;29.58;0
2534;1953;Graduado;Casado;37716;0;1;21/04/2014;24;97;1;41;6;2;41;2;4;1;3;7;0;0;0;0;0;0;0;188;56.4;11.06;0
4188;1957;Graduado;Soltero;36864;0;1;13/08/2012;71;204;5;39;17;0;89;3;5;2;4;8;0;0;0;0;0;0;0;354;106.2;16.09;0
6613;1970;Master;Casado;44511;1;0;12/10/2012;37;513;7;133;46;14;14;6;8;4;8;8;0;0;0;0;0;0;0;727;218.1;21.38;0
10827;1967;PhD;Casado;36947;1;1;07/08/2012;32;88;3;21;4;1;29;4;3;0;4;9;0;0;0;0;0;0;0;146;43.8;7.30;0
5491;1951;Master;Conviviente;47352;0;1;11/04/2013;79;172;12;112;8;0;15;4;6;1;5;7;0;0;0;0;0;0;0;319;95.7;13.87;0
8402;1953;Master;Casado;67087;0;1;17/12/2013;42;329;35;222;130;35;43;2;7;5;8;4;0;0;0;0;0;0;0;794;238.2;30.54;0
8783;1950;Graduado;Casado;57045;0;1;08/09/2012;40;296;13;104;11;13;17;3;4;2;9;3;0;0;0;0;0;0;0;454;136.2;21.62;0
10010;1953;PhD;Divorciado;36957;1;1;06/09/2012;37;100;2;16;2;1;31;4;3;2;2;9;0;0;0;0;0;0;0;152;45.6;7.60;0
618;1977;PhD;Casado;69389;0;1;28/09/2012;51;422;7;238;69;46;15;1;7;2;12;4;0;0;0;0;0;0;0;797;239.1;30.65;0
9121;1972;Graduado;Casado;80134;1;0;20/05/2013;27;1218;16;272;104;0;80;2;5;3;6;6;0;1;1;1;0;0;150;1690;552;76.82;1
361;1969;Master;Casado;43142;1;1;18/02/2014;40;10;1;7;2;1;4;1;1;0;2;7;0;0;0;0;0;0;0;25;7.5;2.27;0
4310;1944;Graduado;Casado;80589;0;0;22/01/2014;24;507;93;520;242;40;26;1;5;10;5;1;0;0;0;1;0;0;50;1428;443.4;64.91;1
2678;1990;Graduado;Soltero;34412;1;0;13/02/2013;67;52;12;50;4;36;55;3;5;0;3;9;0;0;0;0;0;0;0;209;62.7;10.45;0
6376;1979;Graduado;Soltero;57537;1;0;10/06/2013;51;191;56;139;51;8;100;4;4;3;8;4;0;0;0;0;0;0;0;545;163.5;23.70;0
524;1966;Secundaria;Conviviente;22634;0;0;16/01/2013;30;5;23;11;8;6;46;1;2;1;2;8;0;0;0;0;0;0;0;99;29.7;7.07;0
10341;1948;Graduado;Conviviente;51315;0;0;23/02/2014;72;68;28;39;16;30;41;1;2;2;5;2;0;0;0;0;0;0;0;222;66.6;18.50;0
5654;1972;Graduado;Casado;36026;2;1;16/03/2014;40;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;0;0;61;18.3;4.69;0
4098;1973;Graduado;Casado;24639;1;1;28/01/2014;22;20;3;16;0;4;10;3;2;0;4;6;0;0;0;0;0;0;0;53;15.9;3.53;0
5824;1972;PhD;Conviviente;34578;2;1;11/04/2014;43;20;0;10;0;0;0;1;1;0;2;6;0;0;0;0;0;0;0;30;9;3.00;0
7000;1972;Postgrado;Soltero;65704;0;0;13/10/2013;37;279;172;74;38;8;246;1;2;10;10;1;0;0;0;0;0;0;0;817;245.1;34.04;0
2561;1966;Graduado;Soltero;63810;0;1;11/11/2012;76;977;12;253;16;12;101;4;4;3;12;8;0;1;0;0;0;0;50;1371;426.3;44.23;1
5229;1969;PhD;Conviviente;54132;0;1;16/02/2014;57;30;1;8;0;0;3;1;1;0;3;7;0;0;0;0;0;0;0;42;12.6;3.50;0
4086;1959;Graduado;Casado;18690;0;0;28/12/2012;69;5;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;0;59;17.7;4.54;0
2428;1970;Graduado;Casado;28164;1;0;04/05/2013;58;15;18;26;11;8;12;3;2;0;4;7;0;0;0;0;0;0;0;90;27;5.63;0
8254;1974;PhD;Casado;34596;1;0;13/04/2013;57;14;0;2;0;0;7;1;1;0;2;8;0;0;0;0;0;0;0;23;6.9;1.92;0
2836;1972;PhD;Casado;43269;1;0;16/09/2013;63;10;1;7;0;0;10;1;1;0;2;8;0;0;0;0;0;0;0;28;8.4;2.33;0
8418;1958;Postgrado;Soltero;38741;1;1;30/03/2014;40;10;10;17;8;6;13;2;2;0;3;7;0;0;0;0;0;0;0;64;19.2;4.57;0
1362;1972;Graduado;Soltero;31907;0;0;04/03/2013;35;33;87;64;175;16;74;1;6;1;6;7;0;0;0;0;0;0;0;449;134.7;21.38;0
7152;1983;Master;Casado;27100;1;0;05/04/2013;63;12;0;13;2;0;10;1;1;0;3;7;0;0;0;0;0;0;0;37;11.1;3.08;0
10033;1973;Postgrado;Divorciado;31163;1;0;13/02/2014;80;20;3;10;11;2;10;1;1;0;3;6;0;0;0;0;0;0;0;56;16.8;5.09;0
9349;1985;Graduado;Casado;92533;0;0;19/12/2013;56;693;21;118;110;147;42;1;6;5;11;2;0;0;1;1;0;0;100;1131;369.3;45.24;1
274;1973;Graduado;Soltero;34853;1;1;23/12/2013;37;20;3;15;2;3;2;2;2;0;3;6;0;0;0;0;0;0;0;45;13.5;3.46;0
3388;1967;Graduado;Divorciado;70844;1;1;30/10/2013;26;129;26;67;3;67;2;5;6;1;5;7;0;0;0;0;0;0;0;294;88.2;12.25;0
922;1979;Postgrado;Casado;31086;1;1;04/05/2013;63;16;2;11;3;0;16;2;1;1;2;8;1;0;0;0;0;0;50;48;29.4;3.43;1
8588;1961;Graduado;Casado;60544;1;1;25/08/2012;21;201;2;43;3;5;35;4;5;1;5;6;0;0;0;0;0;0;0;289;86.7;13.76;0
2518;1986;Postgrado;Conviviente;20491;0;0;25/01/2013;26;20;4;5;4;2;10;1;0;1;2;7;0;0;0;0;0;0;0;45;13.5;4.09;0
